posID,TAG,tag,TIME,time,X,Y,NBS,VARX,VARY,COVXY,X_raw,Y_raw
1,31001003264,3264,1693173959.534,2023-08-27T22:05:59.534Z,652088.824490973,5901990.30915892,3,126.345756530762,147.632369995117,116.866577148438,652088.824490973,5901990.30915892
2,31001003264,3264,1693174095.529,2023-08-27T22:08:15.529Z,652088.824490973,5901990.30915892,3,499.682983398438,688.449523925781,584.127746582031,652091.82427573,5901994.16003783
3,31001003264,3264,1693175519.452,2023-08-27T22:31:59.452Z,651993.644851753,5901964.53369746,3,94.5530624389649,119.627540588379,61.3502235412598,651992.348711708,5901929.33732737
4,31001003264,3264,1693175583.453,2023-08-27T22:33:03.453Z,651992.348711708,5901964.53369746,4,60.3534507751465,283.125,125.02320098877,651972.947370099,5901913.8651849
5,31001003264,3264,1693175615.451,2023-08-27T22:33:35.451Z,651972.947370099,5901964.53369746,3,240.354598999023,750.010009765625,419.504547119141,651993.644851753,5901964.53369746
6,31001003264,3264,1693176231.406,2023-08-27T22:43:51.406Z,651958.831539576,5901972.49527473,3,282.730651855469,1010.49786376953,529.349426269531,651952.441129842,5901972.49527473
7,31001003264,3264,1693176263.406,2023-08-27T22:44:23.406Z,651953.329126448,5901972.49527473,3,317.713317871094,1058.30529785156,576.599487304688,651958.831539576,5901979.70940818
8,31001003264,3264,1693176271.407,2023-08-27T22:44:31.407Z,651953.329126448,5901978.22451667,3,207.864074707031,748.286193847656,386.858978271484,651953.329126448,5901978.22451667
9,31001003264,3264,1693176295.407,2023-08-27T22:44:55.407Z,651953.329126448,5901979.70940818,3,120.834609985352,510.06103515625,243.726196289063,651942.936097425,5901955.0556254
10,31001003264,3264,1693176455.401,2023-08-27T22:47:35.401Z,651945.607580824,5901980.64349217,3,61.932056427002,189.951278686523,106.054512023926,651954.743453016,5901992.07998332
11,31001003264,3264,1693176671.393,2023-08-27T22:51:11.393Z,651944.500502927,5901980.64349217,3,102.951553344727,344.272521972656,183.860595703125,651945.607580824,5901980.64349217
12,31001003264,3264,1693176879.383,2023-08-27T22:54:39.383Z,651944.500502927,5901987.44397829,3,337.2666015625,1040.41613769531,587.374328613281,651944.500502927,5902012.14784332
13,31001003264,3264,1693176903.382,2023-08-27T22:55:03.382Z,651928.322368683,5901987.44397829,3,184.510040283203,811.405883789062,381.199676513672,651917.488216856,5901963.65750924
14,31001003264,3264,1693176943.381,2023-08-27T22:55:43.381Z,651917.488216856,5901989.15228533,3,193.363571166992,704.465087890625,365.688690185547,651928.322368683,5901989.15228533
15,31001003264,3264,1693177015.38,2023-08-27T22:56:55.380Z,651913.754633199,5901989.15228533,3,74.0475082397461,296.884826660156,144.847473144531,651913.754633199,5901987.44397829
16,31001003264,3264,1693177279.38,2023-08-27T23:01:19.380Z,651886.638953774,5901989.15228533,3,102.660652160645,399.181427001953,197.2744140625,651886.638953774,5901993.97035435
17,31001003264,3264,1693177303.378,2023-08-27T23:01:43.378Z,651878.107454387,5901989.27884258,4,44.3308029174805,199.231842041016,91.3455352783203,651878.107454387,5901976.93869378
18,31001003264,3264,1693177527.363,2023-08-27T23:05:27.363Z,651869.18112816,5901992.33414887,3,151.087768554688,673.536560058594,314.301483154297,651869.18112816,5901992.33414887
