posID,TAG,tag,TIME,time,X,Y,NBS,VARX,VARY,COVXY,X_raw,Y_raw
1,31001003266,3266,1693173646.752,2023-08-27T22:00:46.752Z,652060.346952178,5903737.41367551,3,50.8509368896484,244.127380371094,-15.8677587509155,652051.377181351,5903745.13669024
2,31001003266,3266,1693173654.752,2023-08-27T22:00:54.752Z,652060.346952178,5903737.41367551,3,198.809448242188,610.248229980469,-156.103881835938,652060.346952178,5903718.08110706
3,31001003266,3266,1693173670.751,2023-08-27T22:01:10.751Z,652060.346952178,5903737.41367551,3,49.2156028747559,159.116653442383,16.3055362701416,652063.022924869,5903737.41367551
4,31001003266,3266,1693173678.75,2023-08-27T22:01:18.750Z,652063.022924869,5903737.41367551,3,100.040069580078,259.342498779297,-45.1270179748535,652053.787382986,5903749.67206318
5,31001003266,3266,1693173694.749,2023-08-27T22:01:34.749Z,652068.065634014,5903737.41367551,3,56.6636810302734,170.166625976563,-8.70999813079834,652069.649078439,5903728.57244901
6,31001003266,3266,1693173702.748,2023-08-27T22:01:42.748Z,652068.065634014,5903741.9131065,3,168.414520263672,438.988098144531,-33.1592025756836,652075.478078967,5903742.74368739
7,31001003266,3266,1693173718.746,2023-08-27T22:01:58.746Z,652068.065634014,5903741.9131065,3,58.4609413146973,211.368392944336,37.2134742736816,652068.065634014,5903719.61685908
8,31001003266,3266,1693173726.745,2023-08-27T22:02:06.745Z,652065.468614122,5903741.9131065,3,208.644744873047,505.367431640625,-177.891906738281,652057.407452116,5903745.89440351
9,31001003266,3266,1693173742.744,2023-08-27T22:02:22.744Z,652065.468614122,5903740.98563357,3,43.594165802002,216.303588867188,-20.7445125579834,652054.194802152,5903741.9131065
10,31001003266,3266,1693173750.744,2023-08-27T22:02:30.744Z,652064.151387963,5903740.98563357,3,91.5896682739258,277.058319091797,-56.3963890075684,652065.468614122,5903730.09864318
11,31001003266,3266,1693173766.744,2023-08-27T22:02:46.744Z,652064.151387963,5903740.98563357,3,44.6797294616699,205.745788574219,-9.61995029449463,652068.042275826,5903740.98563357
12,31001003266,3266,1693173774.743,2023-08-27T22:02:54.743Z,652064.151387963,5903735.4016407,3,93.0050048828125,350.492095947266,-44.6833000183106,652062.20140627,5903727.15195593
13,31001003266,3266,1693173782.743,2023-08-27T22:03:02.743Z,652064.151387963,5903735.4016407,3,212.61164855957,430.619842529297,-144.614669799805,652061.04717362,5903723.7073734
14,31001003266,3266,1693173790.743,2023-08-27T22:03:10.743Z,652064.151387963,5903735.4016407,3,57.1968650817871,209.207626342773,23.8671340942383,652064.151387963,5903760.29209223
15,31001003266,3266,1693173798.743,2023-08-27T22:03:18.743Z,652064.151387963,5903735.4016407,3,96.2898483276367,262.249237060547,-11.3316040039063,652068.84975871,5903741.62403598
16,31001003266,3266,1693173814.742,2023-08-27T22:03:34.742Z,652064.151387963,5903735.4016407,3,22.3462181091309,80.8019104003906,1.20829629898071,652068.139464627,5903735.4016407
17,31001003266,3266,1693173830.741,2023-08-27T22:03:50.741Z,652062.571975741,5903735.4016407,3,121.298690795898,394.932708740234,-53.4778823852539,652050.742589529,5903729.09099348
18,31001003266,3266,1693173838.741,2023-08-27T22:03:58.741Z,652055.936669981,5903735.4016407,3,66.0543212890625,207.981491088867,3.67392086982727,652049.544047838,5903748.0609846
19,31001003266,3266,1693173846.74,2023-08-27T22:04:06.740Z,652055.936669981,5903734.13484579,3,22.1531066894531,80.8985137939453,13.7385177612305,652062.571975741,5903732.82096732
20,31001003266,3266,1693173854.74,2023-08-27T22:04:14.740Z,652055.936669981,5903734.13484579,3,86.4641189575195,341.800842285156,10.6472101211548,652055.936669981,5903739.85188318
21,31001003266,3266,1693173862.74,2023-08-27T22:04:22.740Z,652055.936669981,5903734.13484579,3,66.1910629272461,194.249084472656,-12.0714139938355,652068.321010036,5903718.80108768
22,31001003266,3266,1693173870.74,2023-08-27T22:04:30.740Z,652055.936669981,5903734.86934426,3,95.3690872192383,194.108901977539,-12.3195466995239,652053.224719844,5903734.13484579
23,31001003266,3266,1693173878.74,2023-08-27T22:04:38.740Z,652056.423423877,5903734.86934426,3,51.6453742980957,227.27392578125,-28.7332057952881,652046.663419997,5903741.26313985
24,31001003266,3266,1693173886.74,2023-08-27T22:04:46.740Z,652056.423423877,5903734.86934426,3,78.0483093261719,257.259246826172,12.0495643615723,652056.423423877,5903741.77550774
25,31001003266,3266,1693173894.74,2023-08-27T22:04:54.740Z,652056.423423877,5903734.86934426,3,47.8487854003906,177.132751464844,11.6468133926392,652057.231026875,5903734.86934426
26,31001003266,3266,1693173902.739,2023-08-27T22:05:02.739Z,652056.423423877,5903734.86934426,3,23.8003082275391,88.8260955810547,10.7138843536377,652058.433468446,5903733.4330693
27,31001003266,3266,1693173910.738,2023-08-27T22:05:10.738Z,652057.231026875,5903733.4330693,3,45.0685157775879,159.860916137695,27.4049301147461,652053.288533273,5903728.27326482
28,31001003266,3266,1693173918.737,2023-08-27T22:05:18.737Z,652057.897186106,5903730.52597914,3,74.8517761230469,236.030426025391,31.383768081665,652054.532690757,5903744.93603726
29,31001003266,3266,1693173926.737,2023-08-27T22:05:26.737Z,652058.433468446,5903730.52597914,3,30.9378337860107,111.336013793945,4.76056909561157,652067.295014906,5903730.52597914
30,31001003266,3266,1693173934.737,2023-08-27T22:05:34.737Z,652063.873365328,5903730.52597914,3,67.8203201293945,237.921310424805,21.2005615234375,652066.440207335,5903730.09519864
31,31001003266,3266,1693173942.736,2023-08-27T22:05:42.736Z,652063.873365328,5903730.52597914,3,27.4832744598389,96.963752746582,13.4557504653931,652057.897186106,5903720.93689619
32,31001003266,3266,1693173950.735,2023-08-27T22:05:50.735Z,652063.873365328,5903743.90342638,3,60.9832000732422,218.680969238281,48.4893760681152,652063.873365328,5903743.90342638
