posID,TAG,tag,TIME,time,X,Y,NBS,VARX,VARY,COVXY,X_raw,Y_raw
2,31001003273,3273,1693175104.947,2023-08-27T22:25:04.947Z,651583.327135129,5903180.99673422,3,54.0331840515137,269.393798828125,107.044723510742,651583.327135129,5903180.99673422
4,31001003273,3273,1693176960.922,2023-08-27T22:56:00.922Z,651711.312841221,5903150.70338058,6,1.3800550699234,4.1474757194519,-0.0185219869017601,651711.312841221,5903150.70338058
5,31001003273,3273,1693176968.924,2023-08-27T22:56:08.924Z,651864.918062363,5903089.40515925,14,0.80797678232193,1.96585869789124,-0.249325305223465,651864.918062363,5903089.40515925
6,31001003273,3273,1693176976.926,2023-08-27T22:56:16.926Z,652021.383064691,5903053.69651725,13,0.933200418949127,1.29480409622192,-0.300393611192703,652021.383064691,5903053.69651725
7,31001003273,3273,1693176984.927,2023-08-27T22:56:24.927Z,652176.663871497,5902994.2913255,10,1.8855973482132,3.15844774246216,-1.23738360404968,652176.663871497,5902994.2913255
8,31001003273,3273,1693176992.928,2023-08-27T22:56:32.928Z,652338.202821643,5902941.022825,10,0.766028106212616,1.70182907581329,-0.321481287479401,652338.202821643,5902941.022825
9,31001003273,3273,1693177000.928,2023-08-27T22:56:40.928Z,652494.681216878,5902879.21426867,10,1.71010303497314,2.82396078109741,-1.14274501800537,652494.681216878,5902879.21426867
10,31001003273,3273,1693177008.928,2023-08-27T22:56:48.928Z,652661.221751519,5902829.29643221,10,0.839300990104675,1.24537527561188,-0.363469690084457,652661.221751519,5902829.29643221
11,31001003273,3273,1693177016.928,2023-08-27T22:56:56.928Z,652819.263076082,5902760.81602597,10,0.745403587818146,1.22708427906036,-0.348889946937561,652819.263076082,5902760.81602597
12,31001003273,3273,1693177024.928,2023-08-27T22:57:04.928Z,652984.3159477,5902701.43366208,10,0.769899904727936,1.37451612949371,-0.372742265462875,652984.3159477,5902701.43366208
13,31001003273,3273,1693177032.929,2023-08-27T22:57:12.929Z,653150.352312759,5902651.89662598,9,11.9300422668457,18.5436916351318,-13.5015668869019,653150.352312759,5902651.89662598
14,31001003273,3273,1693177040.93,2023-08-27T22:57:20.930Z,653311.36666489,5902590.80417188,10,1.16070318222046,3.2223596572876,-1.08497560024261,653311.36666489,5902590.80417188
15,31001003273,3273,1693177048.931,2023-08-27T22:57:28.931Z,653474.975353976,5902528.36322968,9,6.12662935256958,15.5853843688965,-6.90546703338623,653474.975353976,5902528.36322968
16,31001003273,3273,1693177056.931,2023-08-27T22:57:36.931Z,653642.368467448,5902448.02641479,8,14.1476030349731,24.6197032928467,-10.2913818359375,653642.368467448,5902448.02641479
17,31001003273,3273,1693177064.93,2023-08-27T22:57:44.930Z,653799.585178474,5902394.08346691,11,0.685475826263428,1.96512913703918,-0.333925068378449,653799.585178474,5902394.08346691
18,31001003273,3273,1693177072.93,2023-08-27T22:57:52.930Z,653960.870318198,5902329.45041385,9,2.60338759422302,3.31067728996277,-1.48036062717438,653960.870318198,5902329.45041385
19,31001003273,3273,1693177080.929,2023-08-27T22:58:00.929Z,654130.596838526,5902278.67292202,6,56.4222030639649,43.6868476867676,-43.1626472473145,654130.596838526,5902278.67292202
20,31001003273,3273,1693177088.929,2023-08-27T22:58:08.929Z,654294.733741616,5902228.00829579,9,1.77869534492493,2.6267831325531,-0.68865180015564,654294.733741616,5902228.00829579
21,31001003273,3273,1693177096.93,2023-08-27T22:58:16.930Z,654450.930667597,5902174.74269854,7,15.3091516494751,8.26456642150879,-6.04883861541748,654450.930667597,5902174.74269854
