posID,TAG,tag,TIME,time,X,Y,NBS,VARX,VARY,COVXY,X_raw,Y_raw
1,31001003207,3207,1693173607.809,2023-08-27T22:00:07.809Z,650050.678629433,5901904.05941167,3,43.2381324768066,8.94217681884766,-17.0839595794678,650037.355160173,5901905.0594882
2,31001003207,3207,1693173615.809,2023-08-27T22:00:15.809Z,650050.678629433,5901904.05941167,3,52.0488052368164,10.1378355026245,-20.3096828460693,650052.654732851,5901900.92947113
3,31001003207,3207,1693173623.809,2023-08-27T22:00:23.809Z,650050.678629433,5901904.05941167,3,83.4021301269531,15.190203666687,-33.4554862976074,650050.678629433,5901902.24930944
4,31001003207,3207,1693173631.808,2023-08-27T22:00:31.808Z,650050.678629433,5901904.05941167,3,59.8542900085449,11.8049411773682,-23.890438079834,650037.608143116,5901905.24155174
5,31001003207,3207,1693173647.809,2023-08-27T22:00:47.809Z,650046.767754083,5901905.24155174,3,126.765403747559,22.2404499053955,-50.8086090087891,650053.596690582,5901904.05941167
6,31001003207,3207,1693173663.811,2023-08-27T22:01:03.811Z,650046.767754083,5901905.24155174,3,49.6632843017578,9.68736743927002,-19.6487979888916,650046.132841157,5901906.51509658
7,31001003207,3207,1693173671.811,2023-08-27T22:01:11.811Z,650046.767754083,5901905.24155174,3,65.2164535522461,12.1612405776978,-26.0752010345459,650046.767754083,5901907.52926703
8,31001003207,3207,1693173679.812,2023-08-27T22:01:19.812Z,650046.767754083,5901905.24155174,3,155.224960327148,27.497034072876,-62.1819648742676,650047.778748383,5901904.97504106
9,31001003207,3207,1693173687.812,2023-08-27T22:01:27.812Z,650047.778748383,5901904.97504106,3,59.9499778747559,11.2780609130859,-23.8360347747803,650046.403084705,5901908.4502459
10,31001003207,3207,1693173695.811,2023-08-27T22:01:35.811Z,650047.778748383,5901904.50883177,3,47.4658355712891,9.21470546722412,-18.6170063018799,650055.08675756,5901902.48720334
11,31001003207,3207,1693173711.811,2023-08-27T22:01:51.811Z,650048.572210042,5901902.48720334,3,88.9188003540039,16.3302421569824,-34.9045639038086,650060.423920323,5901896.49750403
12,31001003207,3207,1693173719.811,2023-08-27T22:01:59.811Z,650048.572210042,5901902.48720334,3,165.346984863281,29.3398189544678,-66.8052978515625,650043.045940988,5901904.50883177
13,31001003207,3207,1693173727.811,2023-08-27T22:02:07.811Z,650049.240357115,5901902.48720334,3,56.8873519897461,10.7158555984497,-22.4946346282959,650056.178117891,5901900.55042615
14,31001003207,3207,1693173735.811,2023-08-27T22:02:15.811Z,650049.240357115,5901901.67112986,3,91.3045883178711,16.7724876403809,-36.5679779052734,650042.40372947,5901906.28780869
15,31001003207,3207,1693173743.81,2023-08-27T22:02:23.810Z,650049.240357115,5901901.67112986,3,26.498291015625,8.8442964553833,-6.86762046813965,650048.572210042,5901901.67112986
16,31001003207,3207,1693173751.81,2023-08-27T22:02:31.810Z,650049.240357115,5901901.67112986,3,43.488655090332,8.66264629364014,-17.0728569030762,650049.240357115,5901903.04682562
17,31001003207,3207,1693173759.81,2023-08-27T22:02:39.810Z,650051.216122925,5901900.73449042,3,130.701034545898,22.8548221588135,-51.6367263793945,650063.832869758,5901895.87347023
18,31001003207,3207,1693173767.811,2023-08-27T22:02:47.811Z,650057.8590784,5901896.6856701,3,45.8226661682129,9.4773530960083,-17.4352836608887,650051.216122925,5901900.73449042
19,31001003207,3207,1693173775.811,2023-08-27T22:02:55.811Z,650057.8590784,5901896.6856701,3,101.594078063965,17.9803066253662,-39.7802238464356,650068.150022896,5901895.31008067
20,31001003207,3207,1693173783.811,2023-08-27T22:03:03.811Z,650057.8590784,5901896.6856701,3,49.4904365539551,9.32712364196777,-19.0926570892334,650080.208247794,5901888.1082658
21,31001003207,3207,1693173791.811,2023-08-27T22:03:11.811Z,650057.8590784,5901896.6856701,3,32.5510177612305,6.88267040252686,-12.7252578735352,650053.660589737,5901898.76746156
22,31001003207,3207,1693173799.811,2023-08-27T22:03:19.811Z,650057.8590784,5901896.88714134,3,40.7225761413574,8.09418487548828,-15.9274911880493,650057.8590784,5901896.6856701
