posID,TAG,tag,TIME,time,X,Y,NBS,VARX,VARY,COVXY,X_raw,Y_raw
1,31001003263,3263,1693173601.937,2023-08-27T22:00:01.937Z,652628.119340815,5903077.36776681,3,137.339553833008,143.660934448242,-123.45246887207,652608.002485165,5903087.63769539
2,31001003263,3263,1693173617.936,2023-08-27T22:00:17.936Z,652628.119340815,5903077.36776681,3,80.9490814208984,89.3009567260742,-69.2841644287109,652634.899308814,5903073.0833385
3,31001003263,3263,1693173625.935,2023-08-27T22:00:25.935Z,652628.119340815,5903077.36776681,3,81.6080093383789,89.9819564819336,-71.0509490966797,652620.846903141,5903083.91735103
4,31001003263,3263,1693173633.935,2023-08-27T22:00:33.935Z,652628.119340815,5903077.36776681,3,105.005928039551,114.46231842041,-88.2188262939453,652633.929876429,5903069.80307618
5,31001003263,3263,1693173641.935,2023-08-27T22:00:41.935Z,652630.376843293,5903077.36776681,3,60.6515083312988,69.0284805297852,-45.4616851806641,652628.119340815,5903077.36776681
6,31001003263,3263,1693173649.934,2023-08-27T22:00:49.934Z,652630.376843293,5903078.27727401,3,112.355819702148,123.522407531738,-91.3121795654297,652632.270572378,5903078.27727401
7,31001003263,3263,1693173657.934,2023-08-27T22:00:57.934Z,652630.376843293,5903078.27727401,3,83.341178894043,92.0205917358398,-68.9988174438477,652625.742558435,5903089.48876286
8,31001003263,3263,1693173665.932,2023-08-27T22:01:05.932Z,652630.376843293,5903078.12977874,3,122.559898376465,135.300384521484,-104.319396972656,652630.376843293,5903076.28251108
9,31001003263,3263,1693173673.931,2023-08-27T22:01:13.931Z,652625.742558435,5903078.27727401,3,90.0569229125977,98.8440704345703,-74.5333786010742,652631.353608258,5903087.76038488
10,31001003263,3263,1693173873.921,2023-08-27T22:04:33.921Z,652623.598278571,5903078.27727401,3,153.740600585938,164.884490966797,-130.143142700195,652623.598278571,5903078.12977874
11,31001003263,3263,1693173881.919,2023-08-27T22:04:41.919Z,652617.962013046,5903079.36698856,3,141.398742675781,156.390472412109,-122.820014953613,652617.962013046,5903074.41973712
12,31001003263,3263,1693173889.917,2023-08-27T22:04:49.917Z,652617.962013046,5903082.5784614,3,157.105728149414,166.131805419922,-139,652614.190342152,5903097.07216107
13,31001003263,3263,1693173897.917,2023-08-27T22:04:57.917Z,652617.962013046,5903082.5784614,3,137.110778808594,147.207702636719,-112.790710449219,652606.965693359,5903089.67156801
14,31001003263,3263,1693173905.916,2023-08-27T22:05:05.916Z,652622.244501806,5903080.59655642,3,179.485626220703,183.012954711914,-130.675094604492,652624.041729776,5903079.36698856
15,31001003263,3263,1693173913.916,2023-08-27T22:05:13.916Z,652622.244501806,5903080.59655642,3,93.1786346435547,102.298286437988,-71.5123062133789,652624.333802026,5903082.5784614
16,31001003263,3263,1693173921.915,2023-08-27T22:05:21.915Z,652622.244501806,5903079.36698856,3,26.4951782226563,29.6765384674072,-22.7200317382813,652622.244501806,5903080.59655642
17,31001003263,3263,1693173929.914,2023-08-27T22:05:29.914Z,652622.244501806,5903077.64423573,3,90.9939498901367,99.2748947143555,-69.5394744873047,652619.099630228,5903075.2292275
18,31001003263,3263,1693173937.914,2023-08-27T22:05:37.914Z,652620.368646388,5903077.64423573,3,105.408149719238,113.502952575684,-88.7625198364258,652620.368646388,5903077.64423573
19,31001003263,3263,1693173945.913,2023-08-27T22:05:45.913Z,652620.368646388,5903077.64423573,3,139.680374145508,153.165008544922,-119.155838012695,652629.279612239,5903077.34371118
20,31001003263,3263,1693173953.912,2023-08-27T22:05:53.912Z,652620.368646388,5903077.64423573,3,128.123657226563,141.371658325195,-112.493598937988,652618.564149822,5903082.84693478
21,31001003263,3263,1693173961.911,2023-08-27T22:06:01.911Z,652620.60079249,5903080.83918691,3,80.544807434082,93.0014572143555,-67.4895935058594,652612.453160417,5903080.83918691
22,31001003263,3263,1693173969.91,2023-08-27T22:06:09.910Z,652620.60079249,5903080.83918691,3,123.158782958984,137.357437133789,-104.832336425781,652627.491535659,5903074.91534441
23,31001003263,3263,1693173977.909,2023-08-27T22:06:17.909Z,652620.60079249,5903080.83918691,3,126.301094055176,140.776458740234,-109.044662475586,652620.60079249,5903084.15970137
24,31001003263,3263,1693173985.908,2023-08-27T22:06:25.908Z,652622.381361206,5903080.83918691,3,171.026062011719,179.665512084961,-142.859237670898,652629.702243781,5903065.14584719
25,31001003263,3263,1693173993.908,2023-08-27T22:06:33.908Z,652622.381361206,5903080.83918691,3,101.687866210938,109.331069946289,-78.7283096313477,652614.473765502,5903086.06718055
26,31001003263,3263,1693174001.909,2023-08-27T22:06:41.909Z,652625.515601815,5903079.79423448,3,49.7566375732422,54.1967239379883,-42.3999443054199,652622.381361206,5903083.35654953
27,31001003263,3263,1693174017.908,2023-08-27T22:06:57.908Z,652625.515601815,5903079.79423448,3,199.300262451172,213.247680664063,-172.463043212891,652626.900131091,5903079.79423448
28,31001003263,3263,1693174025.908,2023-08-27T22:07:05.908Z,652626.900131091,5903073.54715981,3,112.595115661621,118.616828918457,-98.0391159057617,652625.515601815,5903073.54715981
29,31001003263,3263,1693174033.907,2023-08-27T22:07:13.907Z,652626.900131091,5903073.54715981,3,84.2388229370117,94.4530563354492,-71.9579544067383,652636.896154846,5903067.49787692
30,31001003263,3263,1693174041.907,2023-08-27T22:07:21.907Z,652626.900131091,5903073.54715981,3,105.27375793457,118.480796813965,-85.3278732299805,652639.730989243,5903063.31648452
31,31001003263,3263,1693174049.907,2023-08-27T22:07:29.907Z,652626.900131091,5903073.54715981,3,93.0503616333008,101.636291503906,-81.2735290527344,652626.803793942,5903076.47279893
32,31001003263,3263,1693174057.906,2023-08-27T22:07:37.906Z,652627.337763968,5903071.72399916,3,159.316070556641,173.224639892578,-136.478775024414,652628.532655507,5903069.60370819
33,31001003263,3263,1693174065.905,2023-08-27T22:07:45.905Z,652626.803793942,5903076.47279893,3,179.316665649414,192.685729980469,-151.947189331055,652612.793116157,5903084.07880591
34,31001003263,3263,1693174073.904,2023-08-27T22:07:53.904Z,652626.803793942,5903076.47279893,3,127.705444335938,138.029251098633,-109.248291015625,652609.743726312,5903086.30177058
35,31001003263,3263,1693174089.905,2023-08-27T22:08:09.905Z,652626.803793942,5903076.47279893,3,68.6122055053711,77.4295425415039,-56.0697746276856,652634.769306251,5903055.84706299
36,31001003263,3263,1693174105.905,2023-08-27T22:08:25.905Z,652627.186628141,5903074.79393243,3,134.116119384766,154.512405395508,-116.563179016113,652627.337763968,5903071.72399916
37,31001003263,3263,1693174113.904,2023-08-27T22:08:33.904Z,652627.186628141,5903074.79393243,3,107.096305847168,118.890167236328,-95.1212539672852,652622.907144573,5903082.58760126
38,31001003263,3263,1693174121.904,2023-08-27T22:08:41.904Z,652627.186628141,5903074.79393243,3,130.198684692383,145.852005004883,-110.084045410156,652620.332270041,5903079.68910587
39,31001003263,3263,1693174129.904,2023-08-27T22:08:49.904Z,652627.186628141,5903074.79393243,3,126.504539489746,145.952987670898,-112.23477935791,652629.063091997,5903074.79393243
40,31001003263,3263,1693174145.903,2023-08-27T22:09:05.903Z,652627.186628141,5903073.69227015,3,75.7443008422852,82.3430709838867,-61.519287109375,652627.186628141,5903070.93155582
41,31001003263,3263,1693174153.903,2023-08-27T22:09:13.903Z,652627.186628141,5903073.69227015,3,155.531448364258,166.770370483398,-138.594924926758,652630.925693554,5903064.36346383
42,31001003263,3263,1693174169.904,2023-08-27T22:09:29.904Z,652627.186628141,5903073.69227015,3,46.060546875,51.3836555480957,-40.5237236022949,652625.74464533,5903073.69227015
43,31001003263,3263,1693174177.905,2023-08-27T22:09:37.905Z,652625.74464533,5903076.95546105,3,203.480865478516,214.195587158203,-184.04638671875,652617.161820332,5903091.25434655
44,31001003263,3263,1693174185.905,2023-08-27T22:09:45.905Z,652624.031471477,5903076.95546105,3,192.066284179688,207.363677978516,-172.310928344727,652632.24283369,5903076.95546105
45,31001003263,3263,1693174201.905,2023-08-27T22:10:01.905Z,652621.400305888,5903078.28463012,3,150.098480224609,161.706985473633,-131.675750732422,652619.547205308,5903080.54093605
46,31001003263,3263,1693174209.906,2023-08-27T22:10:09.906Z,652621.400305888,5903078.28463012,3,33.9852256774902,38.4261512756348,-28.8319358825684,652624.031471477,5903069.78571993
47,31001003263,3263,1693174217.905,2023-08-27T22:10:17.905Z,652621.400305888,5903078.28463012,3,110.909599304199,119.468902587891,-97.2012634277344,652621.400305888,5903078.28463012
48,31001003263,3263,1693174233.904,2023-08-27T22:10:33.904Z,652621.400305888,5903076.0835565,3,119.108039855957,129.708770751953,-98.0478439331055,652616.466340907,5903089.24686931
49,31001003263,3263,1693174249.904,2023-08-27T22:10:49.904Z,652619.547205308,5903076.0835565,3,127.532135009766,141.853393554688,-108.74739074707,652618.934926327,5903076.0835565
50,31001003263,3263,1693174257.903,2023-08-27T22:10:57.903Z,652618.934926327,5903076.0835565,3,79.5346755981445,84.5113754272461,-59.9699783325195,652628.113381918,5903072.32330815
51,31001003263,3263,1693174265.902,2023-08-27T22:11:05.902Z,652618.934926327,5903076.0835565,3,242.570114135742,259.893676757813,-227.633041381836,652630.536967149,5903069.59619446
52,31001003263,3263,1693174273.901,2023-08-27T22:11:13.901Z,652617.223067094,5903088.1997191,3,92.1226272583008,97.07763671875,-60.7042922973633,652612.510848746,5903093.39428525
53,31001003263,3263,1693174513.884,2023-08-27T22:15:13.884Z,652617.223067094,5903088.1997191,3,91.8808746337891,99.1128692626953,-72.9607467651367,652617.223067094,5903088.1997191
54,31001003263,3263,1693174521.883,2023-08-27T22:15:21.883Z,652617.223067094,5903088.1997191,3,117.421463012695,129.282623291016,-101.074722290039,652615.614237408,5903089.38374504
55,31001003263,3263,1693174721.875,2023-08-27T22:18:41.875Z,652617.223067094,5903085.55016629,3,106.548858642578,113.314460754395,-101.990791320801,652638.332247438,5903060.92980292
56,31001003263,3263,1693174729.875,2023-08-27T22:18:49.875Z,652617.223067094,5903080.3376692,3,87.9660949707031,100.192794799805,-72.463737487793,652624.67081581,5903070.5754415
57,31001003263,3263,1693174737.875,2023-08-27T22:18:57.875Z,652617.223067094,5903080.3376692,3,121.019584655762,134.526962280273,-106.042877197266,652610.082130897,5903085.55016629
58,31001003263,3263,1693174745.875,2023-08-27T22:19:05.875Z,652623.917022012,5903079.30943852,3,106.32088470459,117.556602478027,-85.3688735961914,652624.744304006,5903074.27047029
59,31001003263,3263,1693174753.876,2023-08-27T22:19:13.876Z,652623.917022012,5903079.30943852,3,78.4264450073242,88.4216766357422,-65.3436508178711,652616.737210775,5903080.3376692
60,31001003263,3263,1693174761.877,2023-08-27T22:19:21.877Z,652623.917022012,5903079.30943852,3,108.041557312012,126.148681640625,-89.5503082275391,652610.27910239,5903085.74745085
61,31001003263,3263,1693174769.877,2023-08-27T22:19:29.877Z,652623.917022012,5903079.30943852,3,210.390838623047,230.323196411133,-191.330551147461,652623.917022012,5903079.30943852
62,31001003263,3263,1693174777.877,2023-08-27T22:19:37.877Z,652624.576907574,5903074.55609977,3,182.362701416016,199.430541992188,-162.311447143555,652626.899110612,5903069.54433753
63,31001003263,3263,1693174793.876,2023-08-27T22:19:53.876Z,652624.576907574,5903074.55609977,3,150.220321655273,164.534881591797,-132.153198242188,652624.576907574,5903074.55609977
64,31001003263,3263,1693174801.876,2023-08-27T22:20:01.876Z,652624.576907574,5903071.23836997,3,144.868728637695,157.532196044922,-123.858917236328,652631.11592236,5903062.7177762
65,31001003263,3263,1693174809.876,2023-08-27T22:20:09.876Z,652624.576907574,5903071.23836997,3,139.570602416992,151.565567016602,-121.304977416992,652624.014501049,5903081.01314259
66,31001003263,3263,1693174817.875,2023-08-27T22:20:17.875Z,652624.420858005,5903071.23836997,3,110.003677368164,119.671417236328,-90.2518157958984,652624.420858005,5903071.23836997
67,31001003263,3263,1693174825.874,2023-08-27T22:20:25.874Z,652624.420858005,5903071.23836997,3,238.915939331055,258.017730712891,-220.619201660156,652661.598282592,5903044.76586774
68,31001003263,3263,1693174833.873,2023-08-27T22:20:33.873Z,652624.420858005,5903073.80628505,3,93.406379699707,99.4349517822266,-73.3588485717774,652611.496350234,5903090.19667582
69,31001003263,3263,1693174841.873,2023-08-27T22:20:41.873Z,652624.014501049,5903076.42495817,3,66.9734878540039,73.3666152954102,-56.9690704345703,652615.767573037,5903083.86989776
70,31001003263,3263,1693174849.874,2023-08-27T22:20:49.874Z,652622.774942353,5903073.80628505,3,197.896789550781,205.903045654297,-177.516082763672,652642.921263993,5903047.10020999
71,31001003263,3263,1693174857.874,2023-08-27T22:20:57.874Z,652622.774942353,5903076.42495817,3,116.929191589355,125.891670227051,-103.295219421387,652626.175296591,5903073.80628505
72,31001003263,3263,1693174865.874,2023-08-27T22:21:05.874Z,652622.774942353,5903076.42495817,3,87.4820022583008,94.3625640869141,-78.2265548706055,652622.774942353,5903077.01699676
73,31001003263,3263,1693174873.874,2023-08-27T22:21:13.874Z,652622.774942353,5903076.42495817,3,81.3324584960938,89.7197875976563,-66.149543762207,652622.563274773,5903076.42495817
74,31001003263,3263,1693174881.874,2023-08-27T22:21:21.874Z,652622.563274773,5903077.01699676,3,114.657997131348,126.324546813965,-99.6999053955078,652619.131761808,5903070.88944744
75,31001003263,3263,1693174889.873,2023-08-27T22:21:29.873Z,652619.131761808,5903080.47124693,3,162.899993896484,175.701232910156,-141.468795776367,652625.981617228,5903080.47124693
