posID,TAG,tag,TIME,time,X,Y,NBS,VARX,VARY,COVXY,X_raw,Y_raw
1,31001003208,3208,1693173604.901,2023-08-27T22:00:04.901Z,649018.093314877,5902941.58660278,3,30.0526332855225,86.5822982788086,-27.1252727508545,649018.093314877,5902941.58660278
2,31001003208,3208,1693173620.902,2023-08-27T22:00:20.902Z,649024.283614325,5902941.58660278,3,29.6970558166504,139.644256591797,-21.2343463897705,649024.283614325,5902946.21785685
3,31001003208,3208,1693173628.903,2023-08-27T22:00:28.903Z,649028.202203588,5902928.4446694,3,24.2777805328369,68.9165954589844,-21.590539932251,649030.846325117,5902919.63699174
4,31001003208,3208,1693173636.903,2023-08-27T22:00:36.903Z,649028.202203588,5902928.4446694,3,33.2158317565918,125.665657043457,-26.9475574493408,649031.126440599,5902925.78757593
5,31001003208,3208,1693173644.903,2023-08-27T22:00:44.903Z,649028.202203588,5902928.4446694,3,67.502799987793,150.281265258789,-67.9715728759766,649028.202203588,5902928.4446694
6,31001003208,3208,1693173652.903,2023-08-27T22:00:52.903Z,649025.717093161,5902928.4446694,3,15.5719356536865,161.5439453125,-0.211096316576004,649023.254573391,5902932.30837129
7,31001003208,3208,1693173660.903,2023-08-27T22:01:00.903Z,649023.254573391,5902928.4446694,3,26.9275302886963,107.134857177734,-20.7407417297363,649025.717093161,5902916.6158745
8,31001003208,3208,1693173668.903,2023-08-27T22:01:08.903Z,649019.732175479,5902931.36109541,3,42.1180686950684,120.898445129395,-37.7347373962402,649013.777439685,5902931.36109541
9,31001003208,3208,1693173676.904,2023-08-27T22:01:16.904Z,649019.732175479,5902931.36109541,3,23.8980579376221,80.7727813720703,-19.4986820220947,649017.110611241,5902923.37043517
10,31001003208,3208,1693173684.904,2023-08-27T22:01:24.904Z,649017.110611241,5902933.20857786,3,81.8257446289063,199.314270019531,-81.5828247070313,649019.732175479,5902941.40665564
11,31001003208,3208,1693173692.904,2023-08-27T22:01:32.904Z,649017.110611241,5902933.20857786,3,44.1151695251465,159.696960449219,-37.3774795532227,649026.018335219,5902933.32254214
12,31001003208,3208,1693173700.903,2023-08-27T22:01:40.903Z,649015.789581808,5902933.20857786,3,56.7475471496582,200.428573608398,-48.4599723815918,649006.678877654,5902933.20857786
13,31001003208,3208,1693173708.903,2023-08-27T22:01:48.903Z,649015.789581808,5902933.20857786,3,41.6678123474121,117.360763549805,-38.9749794006348,649015.789581808,5902947.12737873
14,31001003208,3208,1693173716.903,2023-08-27T22:01:56.903Z,649014.973947477,5902933.20857786,3,25.1021232604981,183.547805786133,-10.5148305892944,649014.973947477,5902927.16167872
15,31001003208,3208,1693173724.903,2023-08-27T22:02:04.903Z,649014.973947477,5902929.02728378,3,73.7597198486328,202.278030395508,-69.8965148925781,649036.995608886,5902912.98714117
16,31001003208,3208,1693173740.902,2023-08-27T22:02:20.902Z,649014.973947477,5902929.02728378,3,25.6387062072754,135.812866210938,-16.0789947509766,649014.447641188,5902935.61589265
17,31001003208,3208,1693173748.902,2023-08-27T22:02:28.902Z,649014.447641188,5902929.02728378,3,18.1048259735107,80.5459442138672,-12.4663724899292,649014.248504547,5902929.02728378
18,31001003208,3208,1693173756.903,2023-08-27T22:02:36.903Z,649014.248504547,5902929.02728378,3,98.4433746337891,335.054290771484,-86.9598083496094,649026.489463426,5902918.01011915
