posID,TAG,tag,TIME,time,X,Y,NBS,VARX,VARY,COVXY,X_raw,Y_raw
1,31001003230,3230,1693210347.886,2023-08-28T08:12:27.886Z,646985.032941384,5913417.68998699,6,42.1405067443848,15.4134111404419,-23.623025894165,646895.906728972,5913514.18066627
2,31001003230,3230,1693210371.885,2023-08-28T08:12:51.885Z,647270.454977794,5913253.73077955,7,25.3248233795166,5.28426790237427,-7.98596620559692,647270.454977794,5913253.73077955
3,31001003230,3230,1693210379.885,2023-08-28T08:12:59.885Z,647413.165995999,5913171.75117582,8,33.4212493896484,5.18956995010376,-8.67288589477539,647413.165995999,5913171.75117582
4,31001003230,3230,1693210387.884,2023-08-28T08:13:07.884Z,647557.866576845,5913090.57038674,9,18.1517963409424,2.29721760749817,-2.13060808181763,647557.866576845,5913090.57038674
5,31001003230,3230,1693210395.883,2023-08-28T08:13:15.883Z,647653.182003007,5913028.03552855,10,8.34857749938965,1.41406178474426,0.272682726383209,647653.182003007,5913028.03552855
6,31001003230,3230,1693210403.883,2023-08-28T08:13:23.883Z,647791.916935693,5912975.9732984,10,35.9647903442383,4.32381296157837,3.57149457931519,647791.916935693,5912975.9732984
7,31001003230,3230,1693210411.882,2023-08-28T08:13:31.882Z,647949.462577174,5912894.43728951,9,11.0324640274048,1.94494235515594,0.0429108589887619,647949.462577174,5912894.43728951
8,31001003230,3230,1693210419.882,2023-08-28T08:13:39.882Z,648087.577531644,5912790.75822834,8,53.2567481994629,58.5258140563965,30.3899478912354,648087.577531644,5912790.75822834
9,31001003230,3230,1693210427.881,2023-08-28T08:13:47.881Z,648295.551674283,5912783.56773587,6,76.1335067749024,8.25523376464844,5.63073825836182,648295.551674283,5912783.56773587
10,31001003230,3230,1693210435.88,2023-08-28T08:13:55.880Z,648415.821451832,5912718.68037558,8,42.669361114502,5.07996129989624,7.12815284729004,648415.821451832,5912718.68037558
11,31001003230,3230,1693210443.88,2023-08-28T08:14:03.880Z,648530.42522327,5912641.05137134,8,19.4424724578857,3.16021347045898,4.58119916915894,648530.42522327,5912641.05137134
12,31001003230,3230,1693210451.879,2023-08-28T08:14:11.879Z,648695.541585274,5912568.30592187,6,241.375045776367,983.042175292969,338.872924804688,648695.541585274,5912501.94373858
13,31001003230,3230,1693210459.878,2023-08-28T08:14:19.878Z,648834.18533307,5912538.0414766,8,48.3833732604981,6.67019987106323,12.1308116912842,648834.18533307,5912568.30592187
14,31001003230,3230,1693210467.877,2023-08-28T08:14:27.877Z,649023.587603357,5912501.94373858,8,118.985534667969,38.1459007263184,45.0871276855469,649023.587603357,5912538.0414766
15,31001003230,3230,1693210475.876,2023-08-28T08:14:35.876Z,649107.186004423,5912425.4928864,8,107.860458374023,18.4992485046387,35.445426940918,649107.186004423,5912425.4928864
16,31001003230,3230,1693210483.875,2023-08-28T08:14:43.875Z,649107.186004423,5912425.4928864,8,55.8854866027832,10.6988725662231,18.5768375396729,649263.136217022,5912356.96546556
17,31001003230,3230,1693210491.874,2023-08-28T08:14:51.874Z,649107.186004423,5912425.4928864,4,428.777862548828,1504.8203125,714.959594726563,649424.250496294,5912383.23590148
18,31001003230,3230,1693254410.687,2023-08-28T20:26:50.687Z,646289.438006382,5913158.63515288,5,109.745788574219,18.0353870391846,-36.9285087585449,646074.393736807,5913214.56200545
19,31001003230,3230,1693254418.687,2023-08-28T20:26:58.687Z,646289.438006382,5913158.63515288,7,51.1063613891602,7.71243238449097,-15.4272136688232,646205.452509985,5913173.8798511
20,31001003230,3230,1693254426.687,2023-08-28T20:27:06.687Z,646289.438006382,5913158.63515288,7,128.606475830078,8.16714382171631,-21.7557373046875,646289.438006382,5913158.63515288
21,31001003230,3230,1693254434.687,2023-08-28T20:27:14.687Z,646442.406729034,5913131.86159753,10,3.83893609046936,1.87554323673248,-0.678782999515533,646442.406729034,5913131.86159753
22,31001003230,3230,1693254442.687,2023-08-28T20:27:22.687Z,646571.719335239,5913118.21219744,10,13.9276628494263,2.48474717140198,-2.24620270729065,646571.719335239,5913118.21219744
23,31001003230,3230,1693254450.687,2023-08-28T20:27:30.687Z,646691.527241576,5913093.24720455,12,4.67109727859497,1.13515853881836,-0.901709496974945,646691.527241576,5913093.24720455
24,31001003230,3230,1693254458.686,2023-08-28T20:27:38.686Z,646820.446474656,5913067.80458873,11,15.3263149261475,4.39514827728272,0.00601261341944337,646820.446474656,5913067.80458873
25,31001003230,3230,1693254466.686,2023-08-28T20:27:46.686Z,646965.753244834,5913022.77922594,11,26.9224586486816,4.870436668396,0.109420627355576,646965.753244834,5913022.77922594
26,31001003230,3230,1693254474.686,2023-08-28T20:27:54.686Z,647096.171862319,5912986.07691684,11,10.7662363052368,1.89756393432617,0.0165793318301439,647096.171862319,5912986.07691684
27,31001003230,3230,1693254482.685,2023-08-28T20:28:02.685Z,647245.657735421,5912975.20208284,11,33.7352676391602,6.91554307937622,3.42081522941589,647245.657735421,5912975.20208284
28,31001003230,3230,1693254490.685,2023-08-28T20:28:10.685Z,647358.770748525,5912955.79460612,11,18.9456634521484,3.46804714202881,1.7076141834259,647358.770748525,5912955.79460612
29,31001003230,3230,1693254498.685,2023-08-28T20:28:18.685Z,647517.676383182,5912893.80303383,6,348.328796386719,23.4487342834473,65.8372802734375,647517.676383182,5912892.68213956
30,31001003230,3230,1693254506.685,2023-08-28T20:28:26.685Z,647638.087571197,5912892.68213956,5,332.623962402344,13.4209852218628,43.0661239624023,647638.087571197,5912893.80303383
31,31001003230,3230,1693254514.685,2023-08-28T20:28:34.685Z,647774.073333264,5912890.48284655,8,164.221237182617,6.23819494247437,19.9169158935547,647774.073333264,5912890.48284655
32,31001003230,3230,1693254522.685,2023-08-28T20:28:42.685Z,647890.837594843,5912867.03975217,4,600.22998046875,10.7609643936157,13.9016876220703,647890.837594843,5912867.03975217
33,31001003230,3230,1693254530.684,2023-08-28T20:28:50.684Z,648064.901985272,5912844.08177093,9,112.45386505127,11.7267951965332,22.2024555206299,648064.901985272,5912844.08177093
34,31001003230,3230,1693254538.683,2023-08-28T20:28:58.683Z,648205.573531827,5912810.77917211,6,93.1839599609375,14.0421285629272,16.3155002593994,648205.573531827,5912810.77917211
35,31001003230,3230,1693254546.683,2023-08-28T20:29:06.683Z,648316.490880265,5912778.01533943,6,166.159240722656,28.6986141204834,36.328784942627,648316.490880265,5912778.01533943
36,31001003230,3230,1693254554.682,2023-08-28T20:29:14.682Z,648457.907982739,5912760.23878902,9,103.405120849609,14.2642393112183,32.0803756713867,648457.907982739,5912760.23878902
37,31001003230,3230,1693254562.681,2023-08-28T20:29:22.681Z,648596.388478074,5912730.73312617,9,51.9013061523438,8.82105159759522,13.5713739395142,648596.388478074,5912730.73312617
38,31001003230,3230,1693254570.681,2023-08-28T20:29:30.681Z,648720.870054284,5912701.18082945,10,46.2236938476563,8.2194938659668,14.0161762237549,648720.870054284,5912701.18082945
39,31001003230,3230,1693254586.681,2023-08-28T20:29:46.681Z,648968.26907103,5912671.18287133,4,1117.21594238281,87.8427047729492,248.364303588867,648968.26907103,5912656.33128689
40,31001003230,3230,1693254594.681,2023-08-28T20:29:54.681Z,649217.227825446,5912671.18287133,3,2711.2236328125,625.801696777344,1227.28112792969,649217.227825446,5912671.18287133
41,31001003230,3230,1693254602.68,2023-08-28T20:30:02.680Z,649283.125888664,5912671.18287133,3,1797.02001953125,579.405029296875,928.9912109375,649283.125888664,5912642.83714053
